# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 3, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.604000e+01	9.125142e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	90	1.000000e+14
1.938000e+01	6.790220e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	20	1.000000e+14
2.076000e+01	7.273239e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	30	1.000000e+14
2.222000e+01	7.783056e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	56	1.000000e+14
2.554000e+01	8.946948e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	88	1.000000e+14
2.049000e+01	7.179002e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	27	1.000000e+14
2.246000e+01	7.869683e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	61	1.000000e+14
2.492000e+01	8.733591e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	85	1.000000e+14
1.925000e+01	6.747200e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	18	1.000000e+14
1.942000e+01	6.802451e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	21	1.000000e+14
2.123000e+01	7.437801e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	37	1.000000e+14
1.921000e+01	6.729041e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	16	1.000000e+14
2.136000e+01	7.483219e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	38	1.000000e+14
2.183000e+01	7.650513e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	49	1.000000e+14
1.168000e+01	4.092596e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1	1.000000e+14
2.328000e+01	8.156504e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	69	1.000000e+14
2.226000e+01	7.798230e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	57	1.000000e+14
2.754000e+01	9.646994e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	96	1.000000e+14
2.366000e+01	8.287386e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	71	1.000000e+14
2.311000e+01	8.095540e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	67	1.000000e+14
2.489000e+01	8.718548e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	84	1.000000e+14
2.611000e+01	9.147297e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	91	1.000000e+14
2.144000e+01	7.510249e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	40	1.000000e+14
1.760000e+01	6.166829e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7	1.000000e+14
2.368000e+01	8.293952e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	72	1.000000e+14
2.072000e+01	7.260776e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	29	1.000000e+14
2.194000e+01	7.688534e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	51	1.000000e+14
2.169000e+01	7.596026e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	47	1.000000e+14
2.251000e+01	7.892082e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	63	1.000000e+14
2.217000e+01	7.766424e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	55	1.000000e+14
2.239000e+01	7.846177e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	60	1.000000e+14
1.979000e+01	6.935249e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	24	1.000000e+14
2.337000e+01	8.187682e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	70	1.000000e+14
2.413000e+01	8.454301e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	77	1.000000e+14
2.461000e+01	8.629166e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	82	1.000000e+14
2.200000e+01	7.706702e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	52	1.000000e+14
2.146000e+01	7.518530e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	41	1.000000e+14
2.058000e+01	7.209760e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	28	1.000000e+14
2.230000e+01	7.811034e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	58	1.000000e+14
1.796000e+01	6.291011e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8	1.000000e+14
2.162000e+01	7.575717e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	43	1.000000e+14
2.477000e+01	8.677216e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	83	1.000000e+14
2.259000e+01	7.914145e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	65	1.000000e+14
2.093000e+01	7.337219e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	32	1.000000e+14
2.109000e+01	7.392428e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	34	1.000000e+14
1.932000e+01	6.769193e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	19	1.000000e+14
2.643000e+01	9.258978e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	92	1.000000e+14
2.123000e+01	7.435360e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	37	1.000000e+14
1.826000e+01	6.396242e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	10	1.000000e+14
2.181000e+01	7.643705e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	48	1.000000e+14
2.147000e+01	7.522047e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	42	1.000000e+14
2.081000e+01	7.290424e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	31	1.000000e+14
2.264000e+01	7.931191e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	66	1.000000e+14
2.111000e+01	7.393753e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	35	1.000000e+14
1.606000e+01	5.626925e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5	1.000000e+14
2.213000e+01	7.751435e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	54	1.000000e+14
2.248000e+01	7.874827e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	62	1.000000e+14
1.974000e+01	6.915011e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	23	1.000000e+14
2.374000e+01	8.319489e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	73	1.000000e+14
1.890000e+01	6.621660e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	14	1.000000e+14
